OTU_ID	S1	S2	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
18235e54b0920f84fc465b0cc5163b84146f2a3b_6	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8888ee00a93cf8cb0de43ca0547dadb117e41e81_1	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
69aeab3a1a6014f1ad51349ea1aa4ff10d5bc5b9_1	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
19d0d26e5c370e1b2ef6b4f444b0e2414a4c18b1_15	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3	-	-	-	-	-	-	-	Unassigned	-
110e1c72b513d7790096461e89c915cac5192d8b_2	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
373fd4e46d316f14909fd22a83bfc13dd7468531_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
1c5c666cfb8784127da2faa55e9b66f69638ebaf_12	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d4ab131369548b9870681c8d4c295aee629bc8c9_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus	-	-	-	-	-	-	-	Unassigned	-
2c4e21d5eafd0ce2ed33f4f6203e7791003274db_4	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
2242668816271c9250cb6f43a45b8341573b28d4_2	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
d651298052882972026e9f2824ded0960a945abc_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes	-	-	-	-	-	-	-	Unassigned	-
4d26a2c133c54ae3ba3d1ea7da6f18ef5daea5ac_19	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
4282ac0fc3f8928139984179fdb065e993f3d566_30	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
